,monthly_income,monthly_outcome,total_credit_payments,payments_per_year,loan_term,loan_amount,_will_pay,worst_previous_delinquency,worst_previous_fraction,_is_account_recent,_is_common_type,ratio_outcome_income,sqrt_income,sqrt_outcome,log_income,log_outcome
1882,113280,61296,12.0,12,1.0,5100.0,1,0.0,0.0,1,1,1.8480814408770556,336.5709434874021,247.58029000710053,11.637617908927547,11.023469866940431
1883,113280,61296,12.0,12,1.0,1836.0,1,0.0,0.0,1,1,1.8480814408770556,336.5709434874021,247.58029000710053,11.637617908927547,11.023469866940431
1884,113280,61296,12.0,12,1.0,1866.0,1,0.0,0.0,1,1,1.8480814408770556,336.5709434874021,247.58029000710053,11.637617908927547,11.023469866940431
1885,113280,61296,12.0,12,1.0,1764.0,1,0.0,0.0,1,1,1.8480814408770556,336.5709434874021,247.58029000710053,11.637617908927547,11.023469866940431
1886,113280,61296,24.0,24,1.0,26305.0,1,311.0,0.16666666666666666,1,0,1.8480814408770556,336.5709434874021,247.58029000710053,11.637617908927547,11.023469866940431
1887,113280,61296,12.0,24,0.5,57876.0,1,311.0,0.16666666666666666,1,0,1.8480814408770556,336.5709434874021,247.58029000710053,11.637617908927547,11.023469866940431
1892,113280,61296,60.0,12,5.0,200400.0,1,311.0,0.16666666666666666,1,0,1.8480814408770556,336.5709434874021,247.58029000710053,11.637617908927547,11.023469866940431
1895,113280,61296,12.0,12,1.0,57420.0,1,311.0,0.16666666666666666,1,0,1.8480814408770556,336.5709434874021,247.58029000710053,11.637617908927547,11.023469866940431
1932,74907,112604,1.0,12,0.08333333333333333,3000.0,1,0.0,0.0,1,0,0.6652250364107847,273.691432090959,335.5651948578696,11.224002623082315,11.63163251803545
1933,74907,112604,1.0,12,0.08333333333333333,3000.0,1,0.0,0.0,1,0,0.6652250364107847,273.691432090959,335.5651948578696,11.224002623082315,11.63163251803545
1934,74907,112604,60.0,12,5.0,274860.0,1,0.0,0.0,1,0,0.6652250364107847,273.691432090959,335.5651948578696,11.224002623082315,11.63163251803545
1939,74907,112604,1.0,12,0.08333333333333333,3000.0,1,0.0,0.0,1,0,0.6652250364107847,273.691432090959,335.5651948578696,11.224002623082315,11.63163251803545
1940,74907,112604,1.0,12,0.08333333333333333,3000.0,1,0.0,0.0,1,0,0.6652250364107847,273.691432090959,335.5651948578696,11.224002623082315,11.63163251803545
1941,74907,112604,1.0,12,0.08333333333333333,2440.0,1,0.0,0.0,1,0,0.6652250364107847,273.691432090959,335.5651948578696,11.224002623082315,11.63163251803545
1942,74907,112604,1.0,12,0.08333333333333333,2440.0,1,0.0,0.0,1,0,0.6652250364107847,273.691432090959,335.5651948578696,11.224002623082315,11.63163251803545
1943,74907,112604,1.0,12,0.08333333333333333,2140.0,1,0.0,0.0,1,0,0.6652250364107847,273.691432090959,335.5651948578696,11.224002623082315,11.63163251803545
1944,74907,112604,1.0,12,0.08333333333333333,2140.0,1,0.0,0.0,1,0,0.6652250364107847,273.691432090959,335.5651948578696,11.224002623082315,11.63163251803545
1945,74907,112604,1.0,12,0.08333333333333333,2000.0,1,0.0,0.0,1,0,0.6652250364107847,273.691432090959,335.5651948578696,11.224002623082315,11.63163251803545
1946,74907,112604,1.0,12,0.08333333333333333,2000.0,1,0.0,0.0,1,0,0.6652250364107847,273.691432090959,335.5651948578696,11.224002623082315,11.63163251803545
1978,45833,101070,6.0,12,0.5,10750.0,1,0.0,0.0,0,1,0.45347778767191055,214.0864311440592,317.9150830017349,10.732759634666934,11.523568625068709
1990,45833,101070,36.0,12,3.0,338076.0,1,0.0,0.0,1,0,0.45347778767191055,214.0864311440592,317.9150830017349,10.732759634666934,11.523568625068709
2025,666,7805,10.0,26,0.38461538461538464,6003.0,1,0.0,0.0,1,0,0.08532991672005125,25.80697580112788,88.34591105421914,6.501289670540389,8.962519832949532
2026,666,7805,18.0,12,1.5,17511.0,0,0.0,0.0,1,1,0.08532991672005125,25.80697580112788,88.34591105421914,6.501289670540389,8.962519832949532
2148,2368,2490,10.0,26,0.38461538461538464,10003.0,1,0.0,0.0,1,0,0.951004016064257,48.662100242385755,49.8998997994986,7.769800996003896,7.820037989458753
2149,2368,2490,10.0,26,0.38461538461538464,11003.0,1,0.0,0.0,1,0,0.951004016064257,48.662100242385755,49.8998997994986,7.769800996003896,7.820037989458753
2150,2368,2490,12.0,26,0.4615384615384616,6228.0,1,0.0,0.0,1,0,0.951004016064257,48.662100242385755,49.8998997994986,7.769800996003896,7.820037989458753
2151,2368,2490,20.0,52,0.38461538461538464,30000.0,1,0.0,0.0,0,0,0.951004016064257,48.662100242385755,49.8998997994986,7.769800996003896,7.820037989458753
2152,2368,2490,26.0,52,0.5,6500.0,1,0.0,0.0,0,0,0.951004016064257,48.662100242385755,49.8998997994986,7.769800996003896,7.820037989458753
2160,2368,2490,12.0,12,1.0,136567.0,1,0.0,0.0,1,0,0.951004016064257,48.662100242385755,49.8998997994986,7.769800996003896,7.820037989458753
2163,2368,2490,36.0,12,3.0,100000.0,1,0.0,0.0,0,0,0.951004016064257,48.662100242385755,49.8998997994986,7.769800996003896,7.820037989458753
2166,2368,2490,36.0,12,3.0,100000.0,1,0.0,0.0,0,0,0.951004016064257,48.662100242385755,49.8998997994986,7.769800996003896,7.820037989458753
2170,45297,82295,12.0,12,1.0,2332.0,1,0.0,0.0,0,1,0.5504222613767543,212.83091880645537,286.87105117107933,10.72099608411258,11.318065631478168
2171,145774,123010,1.0,12,0.08333333333333333,268.0,1,0.0,0.0,1,0,1.1850581253556622,381.80361444072264,350.7278146939589,11.889812756180016,11.72002093186283
2172,145774,123010,1.0,12,0.08333333333333333,1413.0,1,0.0,0.0,1,1,1.1850581253556622,381.80361444072264,350.7278146939589,11.889812756180016,11.72002093186283
2207,12198,11796,48.0,24,2.0,113712.0,1,1711.0,0.05555555555555555,1,0,1.0340793489318414,110.4445562261898,108.60939185908371,9.409027282856401,9.375515769935166
2208,12198,11796,6.0,24,0.25,5000.0,1,0.0,0.0,1,0,1.0340793489318414,110.4445562261898,108.60939185908371,9.409027282856401,9.375515769935166
2209,12198,11796,13.0,24,0.5416666666666666,12000.0,1,0.0,0.0,1,0,1.0340793489318414,110.4445562261898,108.60939185908371,9.409027282856401,9.375515769935166
2210,12198,11796,13.0,24,0.5416666666666666,15000.0,1,0.0,0.0,1,0,1.0340793489318414,110.4445562261898,108.60939185908371,9.409027282856401,9.375515769935166
2211,12198,11796,18.0,24,0.75,30798.0,1,0.0,0.0,1,0,1.0340793489318414,110.4445562261898,108.60939185908371,9.409027282856401,9.375515769935166
2212,12198,11796,24.0,24,1.0,40000.0,1,1711.0,0.05555555555555555,1,0,1.0340793489318414,110.4445562261898,108.60939185908371,9.409027282856401,9.375515769935166
2213,12198,11796,60.0,12,5.0,120749.0,1,0.0,0.0,0,0,1.0340793489318414,110.4445562261898,108.60939185908371,9.409027282856401,9.375515769935166
2214,12198,11796,60.0,12,5.0,120749.0,1,0.0,0.0,0,0,1.0340793489318414,110.4445562261898,108.60939185908371,9.409027282856401,9.375515769935166
2216,12198,11796,1.0,12,0.08333333333333333,3354.0,1,1711.0,0.05555555555555555,1,0,1.0340793489318414,110.4445562261898,108.60939185908371,9.409027282856401,9.375515769935166
2220,12198,11796,60.0,12,5.0,392220.0,1,1711.0,0.05555555555555555,1,0,1.0340793489318414,110.4445562261898,108.60939185908371,9.409027282856401,9.375515769935166
2222,12198,11796,1.0,12,0.08333333333333333,314.0,1,0.0,0.0,0,0,1.0340793489318414,110.4445562261898,108.60939185908371,9.409027282856401,9.375515769935166
2223,12198,11796,1.0,12,0.08333333333333333,1400.0,1,0.0,0.0,1,0,1.0340793489318414,110.4445562261898,108.60939185908371,9.409027282856401,9.375515769935166
2224,12198,11796,1.0,12,0.08333333333333333,1400.0,1,0.0,0.0,1,0,1.0340793489318414,110.4445562261898,108.60939185908371,9.409027282856401,9.375515769935166
2225,12198,11796,1.0,12,0.08333333333333333,1820.0,1,1711.0,0.05555555555555555,1,0,1.0340793489318414,110.4445562261898,108.60939185908371,9.409027282856401,9.375515769935166
2278,6273,2820,12.0,12,1.0,16569.0,1,0.0,0.0,1,1,2.224468085106383,79.20227269466452,53.103672189407014,8.744009988096744,7.944492163932159
2279,6273,2820,12.0,12,1.0,4128.0,0,0.0,0.0,1,1,2.224468085106383,79.20227269466452,53.103672189407014,8.744009988096744,7.944492163932159
2280,6273,2820,12.0,12,1.0,1959.692307692308,0,0.0,0.0,1,1,2.224468085106383,79.20227269466452,53.103672189407014,8.744009988096744,7.944492163932159
2281,6273,2820,18.0,12,1.5,15387.23076923077,0,0.0,0.0,1,1,2.224468085106383,79.20227269466452,53.103672189407014,8.744009988096744,7.944492163932159
2282,6273,2820,1.0,12,0.08333333333333333,252.84615384615384,0,0.0,0.0,1,0,2.224468085106383,79.20227269466452,53.103672189407014,8.744009988096744,7.944492163932159
2283,6273,2820,12.0,12,1.0,5600.0,1,0.0,0.0,1,0,2.224468085106383,79.20227269466452,53.103672189407014,8.744009988096744,7.944492163932159
2290,6273,2820,1.0,12,0.08333333333333333,6753.0,0,2123.0,1.083333333333333,1,1,2.224468085106383,79.20227269466452,53.103672189407014,8.744009988096744,7.944492163932159
2291,6273,2820,1.0,12,0.08333333333333333,750.0,0,2123.0,1.083333333333333,1,1,2.224468085106383,79.20227269466452,53.103672189407014,8.744009988096744,7.944492163932159
2475,109,12093,26.0,52,0.5,3639.0,1,0.0,0.0,0,0,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2476,109,12093,53.0,52,1.0192307692307692,2339.0,1,0.0,0.0,0,0,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2477,109,12093,26.0,52,0.5,2678.0,1,162.0,0.11538461538461539,0,0,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2478,109,12093,13.0,52,0.25,914.0,1,0.0,0.0,0,0,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2479,109,12093,43.0,52,0.8269230769230769,3450.0,1,0.0,0.0,0,0,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2480,109,12093,13.0,52,0.25,1121.0,1,0.0,0.0,0,0,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2481,109,12093,26.0,52,0.5,1404.0,1,0.0,0.0,0,0,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2482,109,12093,39.0,52,0.75,2234.0,1,0.0,0.0,0,0,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2483,109,12093,26.0,52,0.5,1338.0,1,162.0,0.11538461538461539,0,0,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2484,109,12093,26.0,52,0.5,2149.0,1,162.0,0.11538461538461539,0,0,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2485,109,12093,39.0,52,0.75,1716.0,1,162.0,0.11538461538461539,0,0,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2486,109,12093,78.0,52,1.5,25000.0,1,402.0,0.15,1,0,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2487,109,12093,78.0,52,1.5,33852.0,1,402.0,0.15,1,0,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2488,109,12093,12.0,12,1.0,5100.0,1,309.0,0.11538461538461539,0,1,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2489,109,12093,12.0,12,1.0,5100.0,1,309.0,0.15,0,1,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2490,109,12093,12.0,12,1.0,5100.0,1,309.0,0.15,0,1,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2491,109,12093,12.0,12,1.0,5100.0,1,309.0,0.15,0,1,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2492,109,12093,12.0,12,1.0,5100.0,1,309.0,0.15,0,1,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2493,109,12093,12.0,12,1.0,5100.0,1,309.0,0.15,0,1,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2494,109,12093,12.0,12,1.0,5100.0,1,309.0,0.15,0,1,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2495,109,12093,12.0,12,1.0,5100.0,1,309.0,0.15,0,1,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2496,109,12093,52.0,52,1.0,4180.8,1,309.0,0.15,0,1,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2503,109,12093,20.0,52,0.38461538461538464,1260.0,1,309.0,0.11538461538461539,0,1,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2504,109,12093,70.0,52,1.3461538461538465,8820.0,1,309.0,0.11538461538461539,0,1,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2505,109,12093,30.0,52,0.5769230769230769,1200.0,1,309.0,0.11538461538461539,0,1,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2506,109,12093,70.0,52,1.3461538461538465,4760.0,1,309.0,0.15,0,1,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2507,109,12093,50.0,52,0.9615384615384616,2566.666666666667,1,309.0,0.15,0,1,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2508,109,12093,50.0,52,0.9615384615384616,2566.666666666667,1,309.0,0.15,0,1,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2509,109,12093,70.0,52,1.3461538461538465,3593.333333333333,1,309.0,0.15,0,1,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2510,109,12093,70.0,52,1.3461538461538465,2870.0,1,309.0,0.15,0,1,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2511,109,12093,60.0,52,1.1538461538461535,2400.0,1,309.0,0.15,0,1,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2512,109,12093,20.0,52,0.38461538461538464,1800.0,1,309.0,0.15,0,1,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2513,109,12093,30.0,52,0.5769230769230769,1875.0,1,309.0,0.15,0,1,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2514,109,12093,19.0,24,0.7916666666666666,63954.0,1,402.0,0.15,1,0,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2515,109,12093,19.0,24,0.7916666666666666,35036.0,1,402.0,0.15,1,0,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2517,109,12093,60.0,12,5.0,398100.0,1,402.0,0.15,1,0,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2521,109,12093,95.0,24,3.9583333333333335,108000.0,1,402.0,0.15,1,0,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2522,109,12093,95.0,24,3.9583333333333335,47000.0,1,402.0,0.15,1,0,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2523,109,12093,95.0,24,3.9583333333333335,8700.0,1,402.0,0.15,1,0,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2525,109,12093,73.0,24,3.0416666666666665,23000.0,1,402.0,0.15,1,0,0.009013478872074755,10.44030650891055,109.96817721504708,4.6913478822291435,9.400382051785275
2585,199026,4737,65.0,52,1.25,10066.612903225809,0,0.0,0.0,0,0,42.015199493350224,446.12330134168064,68.82586723027906,12.201190748438567,8.463159302923751
2588,199026,4737,48.0,24,2.0,36048.0,1,4801.0,0.47692307692307684,1,0,42.015199493350224,446.12330134168064,68.82586723027906,12.201190748438567,8.463159302923751
2679,4454,5941,12.0,12,1.0,10200.0,1,0.0,0.0,0,1,0.7497054367951523,66.73829485385434,77.07788269017254,8.401557847817314,8.689632748355741
2680,4454,5941,16.0,52,0.3076923076923077,4144.0,1,0.0,0.0,1,0,0.7497054367951523,66.73829485385434,77.07788269017254,8.401557847817314,8.689632748355741
2681,4454,5941,16.0,52,0.3076923076923077,6000.0,1,259.0,0.0625,1,0,0.7497054367951523,66.73829485385434,77.07788269017254,8.401557847817314,8.689632748355741
2682,4454,5941,16.0,52,0.3076923076923077,9536.0,1,375.0,0.0625,1,0,0.7497054367951523,66.73829485385434,77.07788269017254,8.401557847817314,8.689632748355741
2683,4454,5941,16.0,52,0.3076923076923077,14128.0,1,596.0,0.0625,1,0,0.7497054367951523,66.73829485385434,77.07788269017254,8.401557847817314,8.689632748355741
2684,4454,5941,5.0,12,0.4166666666666667,5002.0,1,596.0,0.0625,1,0,0.7497054367951523,66.73829485385434,77.07788269017254,8.401557847817314,8.689632748355741
2685,4454,5941,16.0,52,0.3076923076923077,16072.0,1,883.0,0.0625,1,0,0.7497054367951523,66.73829485385434,77.07788269017254,8.401557847817314,8.689632748355741
2686,4454,5941,5.0,12,0.4166666666666667,7003.0,1,883.0,0.0625,1,0,0.7497054367951523,66.73829485385434,77.07788269017254,8.401557847817314,8.689632748355741
2687,4454,5941,16.0,52,0.3076923076923077,23488.0,1,883.0,0.0625,1,0,0.7497054367951523,66.73829485385434,77.07788269017254,8.401557847817314,8.689632748355741
2688,4454,5941,16.0,52,0.3076923076923077,23648.0,1,1468.0,0.0625,1,0,0.7497054367951523,66.73829485385434,77.07788269017254,8.401557847817314,8.689632748355741
2689,4454,5941,5.0,12,0.4166666666666667,8435.0,1,1468.0,0.0625,1,0,0.7497054367951523,66.73829485385434,77.07788269017254,8.401557847817314,8.689632748355741
2690,4454,5941,16.0,52,0.3076923076923077,23760.0,1,1478.0,0.0625,1,0,0.7497054367951523,66.73829485385434,77.07788269017254,8.401557847817314,8.689632748355741
2691,4454,5941,1.0,12,0.08333333333333333,2500.0,1,1468.0,0.0625,1,0,0.7497054367951523,66.73829485385434,77.07788269017254,8.401557847817314,8.689632748355741
2692,4454,5941,1.0,12,0.08333333333333333,2568.0,1,1478.0,0.0625,1,0,0.7497054367951523,66.73829485385434,77.07788269017254,8.401557847817314,8.689632748355741
2693,4454,5941,16.0,52,0.3076923076923077,5200.0,1,259.0,0.0625,1,0,0.7497054367951523,66.73829485385434,77.07788269017254,8.401557847817314,8.689632748355741
2712,12264,30683,48.0,12,4.0,181200.0,1,0.0,0.0,1,0,0.3997001596975524,110.74294559925703,175.16563589928248,9.41442342055165,10.33146403427305
2719,12311,15550,1.0,12,0.08333333333333333,1741.8666666666666,0,0.0,0.0,1,0,0.7917041800643086,110.95494581135173,124.69963913339926,9.418248450647615,9.65181591760738
2723,12311,15550,36.0,12,3.0,18108.0,1,0.0,0.0,1,0,0.7917041800643086,110.95494581135173,124.69963913339926,9.418248450647615,9.65181591760738
2730,86275,16184,1.0,12,0.08333333333333333,2500.0,1,0.0,0.0,1,0,5.330882352941177,293.72606285449035,127.21635115031401,11.365295147966204,9.691778378847582
2732,15422,12719,12.0,12,1.0,1730.7272727272727,0,0.0,0.0,0,1,1.2125167072883087,124.18534535121283,112.7785440586994,9.643550340392906,9.450852217451484
2734,15422,12719,60.0,12,5.0,271560.0,1,3173.0,1.8333333333333333,1,0,1.2125167072883087,124.18534535121283,112.7785440586994,9.643550340392906,9.450852217451484
2736,32130,289108,52.0,52,1.0,3952.0,1,0.0,0.0,0,1,0.11113493919227417,179.24843095547587,537.6876416656794,10.377545452109905,12.574555599707356
2737,32130,289108,12.0,12,1.0,1795.3846153846152,0,0.0,0.0,0,1,0.11113493919227417,179.24843095547587,537.6876416656794,10.377545452109905,12.574555599707356
2738,32130,289108,12.0,12,1.0,5144.307692307692,0,0.0,0.0,0,1,0.11113493919227417,179.24843095547587,537.6876416656794,10.377545452109905,12.574555599707356
2739,32130,289108,70.0,52,1.3461538461538465,2095.0,1,0.0,0.0,0,0,0.11113493919227417,179.24843095547587,537.6876416656794,10.377545452109905,12.574555599707356
2742,32130,289108,1.0,12,0.08333333333333333,154.96,0,0.0,0.0,1,1,0.11113493919227417,179.24843095547587,537.6876416656794,10.377545452109905,12.574555599707356
2745,32130,289108,1.0,12,0.08333333333333333,3616.0,1,0.0,0.0,1,0,0.11113493919227417,179.24843095547587,537.6876416656794,10.377545452109905,12.574555599707356
2746,32130,289108,1.0,12,0.08333333333333333,2283.0,1,0.0,0.0,1,0,0.11113493919227417,179.24843095547587,537.6876416656794,10.377545452109905,12.574555599707356
2747,32130,289108,1.0,12,0.08333333333333333,12600.0,1,0.0,0.0,1,0,0.11113493919227417,179.24843095547587,537.6876416656794,10.377545452109905,12.574555599707356
